CountryId,IndicatorId,YearId,Measurement
1,4,1966,52.8443650491665
1,4,1967,52.7758412718156
1,4,1968,52.7202829019662
1,4,1969,52.6734088794133
1,4,1970,52.6318313939301
1,4,1971,52.5955645271475
1,4,1972,52.5651548292431
1,4,1973,52.5382518509021
1,4,1974,52.512005858638
1,4,1975,52.4843432710936
1,4,1976,52.4533108814301
1,4,1977,52.4189557192078
1,4,1978,52.3835859449361
1,4,1979,52.3507527986597
1,4,1980,52.3225312701907
1,4,1981,52.3009054402463
1,4,1982,52.2836789192457
1,4,1983,52.2638514155999
1,4,1984,52.2317898108389
1,4,1985,52.1812560126359
1,4,1986,52.1092668064123
1,4,1987,52.0197449381434
1,4,1988,51.9218031728113
1,4,1989,51.8280587306677
1,4,1990,51.7474514630407
1,4,1991,51.6829544781083
1,4,1992,51.6318688532167
1,4,1993,51.5902529495836
1,4,1994,51.5518131422877
1,4,1995,51.5119655733008
1,4,1996,51.4696988696993
1,4,1997,51.4264775166847
1,4,1998,51.3831137064286
1,4,1999,51.34125245339
1,4,2000,51.3021167104539
1,4,2001,51.2657970655154
1,4,2002,51.2316323944022
1,4,2003,51.1992097568209
1,4,2004,51.1679010167665
1,4,2005,51.1370923468635
1,4,2006,51.1063443883674
1,4,2007,51.075498614407
1,4,2008,51.0445613462583
1,4,2009,51.0137662489108
1,4,2010,50.9831943412078
1,4,2011,50.9536138788803
1,4,2012,50.9246883906906
1,4,2013,50.8942335778805
1,4,2014,50.859282775511
1,4,2015,50.8181326341287
1,4,2016,50.7696483565604
1,4,2017,50.7155708743438
1,4,2018,50.6603673700529
1,4,2019,0
1,5,1960,31.9781995945782
1,5,1961,32.4945332426547
1,5,1962,33.2385743330087
1,5,1963,34.0911958925705
1,5,1964,34.8645814390582
1,5,1965,35.4593043752977
1,5,1966,36.1665973555233
1,5,1967,36.6394692309167
1,5,1968,36.910710440821
1,5,1969,37.0268534830164
1,5,1970,36.9818247749782
1,5,1971,36.8357331787794
1,5,1972,36.398765020603
1,5,1973,35.7378558633151
1,5,1974,34.9558195507969
1,5,1975,34.113595898769
1,5,1976,32.8768898349935
1,5,1977,31.825864969649
1,5,1978,30.8013611404871
1,5,1979,29.6142337360308
1,5,1980,28.2339742857795
1,5,1981,27.1997152250427
1,5,1982,25.9398412327664
1,5,1983,24.6536847166818
1,5,1984,23.6108651458369
1,5,1985,22.9327091218011
1,5,1986,22.5938956088005
1,5,1987,22.5191178663925
1,5,1988,22.6613275667737
1,5,1989,22.8763372129688
1,5,1990,23.0652847157986
1,5,1991,23.3223807862704
1,5,1992,23.5124042030365
1,5,1993,23.6429347272727
1,5,1994,23.7431329083276
1,5,1995,23.8169902203597
1,5,1996,23.6529692562012
1,5,1997,23.5555771964838
1,5,1998,23.4696250931502
1,5,1999,23.326653946654
1,5,2000,23.1025019723734
1,5,2001,22.9186889874178
1,5,2002,22.6081429911018
1,5,2003,22.2358165868465
1,5,2004,21.8915098604218
1,5,2005,21.6092669380504
1,5,2006,21.3094854339975
1,5,2007,21.0873683689731
1,5,2008,20.925278178
1,5,2009,20.7700682775734
1,5,2010,20.5959566738622
1,5,2011,20.5354471003019
1,5,2012,20.4215475771749
1,5,2013,20.2808381397937
1,5,2014,20.1756162866554
1,5,2015,20.158689946714
1,5,2016,20.3610335209017
1,5,2017,20.6369097840917
1,5,2018,20.9822205259893
1,5,2019,0
1,7,1960,6.27154028532122
1,7,1961,6.18204360230263
1,7,1962,6.11288653974728
1,7,1963,6.0417859303976
1,7,1964,5.97863346565558
1,7,1965,5.91341401450287
