"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Spain","ESP","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32971000","34027000","39553000","41892000","45440000","46403000","48565000","50331000","50854000","52430000","55914000","58004000","58666000","57192000","52178000","52677000","56177000","57464000","60675000","64939000","68175000","75315000","81869000","82773000","",
"Spain","ESP","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","56.567","57.303","58.308","59.306","60.298","61.278","62.251","63.214","64.168","65.108","66.038","66.848","67.541","68.224","68.901","69.57","70.231","70.883","71.527","72.162","72.789","73.279","73.515","73.749","73.982","74.213","74.444","74.673","74.9","75.126","75.351","75.528","75.61","75.692","75.774","75.856","75.938","76.019","76.1","76.181","76.262","76.343","76.533","76.778","77.022","77.263","77.502","77.74","77.976","78.21","78.442","78.673","78.902","79.133","79.366","79.602","79.84","80.08","80.321","",
"Spain","ESP","Urban population","SP.URB.TOTL","17227480","17614512","18089104","18560792","19059712","19580951","20096611","20660198","21248036","21772801","22330440","22878387","23372204","23870859","24372582","24876771","25379947","25880544","26368356","26838008","27289444","27669147","27925417","28151118","28357570","28549379","28723937","28887112","29036437","29169746","29286916","29430524","29607126","29793326","29967941","30133075","30291556","30451227","30610090","30767125","30937864","31186430","31708814","32390830","33059302","33727737","34408810","35159317","35833174","36260460","36535850","36773882","36904876","36891840","36890017","36971015","37112481","37311863","37528982","",
"Spain","ESP","Urban population growth (annual %)","SP.URB.GROW","1.9485695586181","2.22173244337957","2.6586660305609","2.57416308080015","2.65253890721061","2.69804179587258","2.59939879918655","2.76578534981544","2.80554201874386","2.43970626984639","2.52892398232738","2.42418956832962","2.13547872723169","2.11109732502407","2.08003856659776","2.04756645269771","2.00248975353474","1.95321154789266","1.86731653449964","1.76544369140139","1.66808689858891","1.38180049631069","0.921931198711147","0.804979190558383","0.73069443255604","0.674117062119233","0.609563240585196","0.566472713750204","0.515594549642299","0.458058667369397","0.40087871221168","0.489150366024034","0.598270855145433","0.626933309783586","0.584376823602082","0.5495228751313","0.524558812446328","0.525729510167747","0.520340425805055","0.511705663587814","0.553405611176717","0.800225838968891","1.6611622094209","2.12806716477212","2.04276209944672","2.00175761706271","1.99920810283443","2.15770109034777","1.89844652332989","1.18537790236856","0.756607893274885","0.649389460315482","0.355581830036495","-0.0353294857608428","-0.0049415942468664","0.219325482669056","0.381910086819766","0.535799084743226","0.580216883205614","",
"Spain","ESP","Rural population (% of total population)","SP.RUR.TOTL.ZS","43.433","42.697","41.692","40.694","39.702","38.722","37.749","36.786","35.832","34.892","33.962","33.152","32.459","31.776","31.099","30.43","29.769","29.117","28.473","27.838","27.211","26.721","26.485","26.251","26.018","25.787","25.556","25.327","25.1","24.874","24.649","24.472","24.39","24.308","24.226","24.144","24.062","23.981","23.9","23.819","23.738","23.657","23.467","23.222","22.978","22.737","22.498","22.26","22.024","21.79","21.558","21.327","21.098","20.867","20.634","20.398","20.16","19.92","19.679","",
"Spain","ESP","Rural population growth (annual %)","SP.RUR.TOTL.ZG","0.0500899572851319","-0.780066142283465","-1.46190868666474","-1.54582014461927","-1.47420885507209","-1.41352306483559","-1.52086463941906","-1.35349873458064","-1.31994556811328","-1.67294144340387","-1.59090487109075","-1.20883493433269","-1.00838966423833","-1.02171087173848","-1.06096065916765","-1.09337205743362","-1.13928894551618","-1.18540116383872","-1.27372337450217","-1.37384351916859","-1.47510028484499","-1.10627382323596","-0.286738526370362","-0.400259445753939","-0.476292815845728","-0.529445697084751","-0.601048682125779","-0.640787119539027","-0.688248256997609","-0.747703668882716","-0.806848014650763","-0.466138097468323","0.154109674267561","0.181782141169111","0.138189262499899","0.102315128436008","0.0763030586748123","0.0819184841340638","0.0755167383188492","0.065834187061548","0.106494899608815","0.352255279790896","0.606210455072854","0.758944969390901","0.669178293274754","0.634982577009499","0.633639071701193","0.787569085671017","0.529473135136266","-0.182422230657186","-0.610014047890767","-0.721967135499266","-1.01463823968273","-1.42859397506446","-1.42183152417785","-1.22791946585816","-1.09026835212556","-0.961971633053681","-0.937497056380567","",
"Spain","ESP","Rural population","SP.RUR.TOTL","13227520","13124738","12934262","12735859","12549483","12373341","12186583","12022749","11865098","11668253","11484091","11346103","11232265","11118088","11000753","10881129","10757865","10631094","10496542","10353322","10201721","10089484","10060595","10020407","9972794","9920133","9860687","9797703","9730502","9658018","9580406","9535852","9550559","9567936","9581167","9590975","9598296","9606162","9613419","9619750","9630000","9663982","9722744","9796815","9862593","9925418","9988509","10067486","10120932","10102486","10041047","9968815","9868179","9728205","9590865","9473817","9371088","9281373","9194767","",
"Spain","ESP","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9","","","","","99.7","","","","","100","","","","","","","","100","100","","","","","","","","",
"Spain","ESP","Completeness of birth registration (%)","SP.REG.BRTH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","100","","","100","","",
"Spain","ESP","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Completeness of birth registration, rural (%)","SP.REG.BRTH.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","",
"Spain","ESP","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","",
"Spain","ESP","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","48.5712663662585","48.6039443989762","48.6321962898395","48.6567234549627","48.6786398488824","48.6989199830587","48.7174471294049","48.7345500775643","48.7520869400762","48.7723477972534","48.7967609487368","48.8257301102215","48.8582871901915","48.8926866881481","48.9264690772903","48.9578533083644","48.9863810284207","49.0121955110854","49.034633831313","49.0531714259655","49.067398443427","49.077414159835","49.083305735619","49.0847180533826","49.0812197901122","49.0727933018615","49.0594657953181","49.0421052874778","49.0226079842954","49.0034537318671","48.9866774904595","48.9730688613304","48.9629785217534","48.9573889392566","48.9572726267136","48.9633191280871","48.9754181028311","48.9935403483817","49.0184373686385","49.0508935575775","49.0907169169091","49.1368673494076","49.1870662961828","49.2384706661622","49.2879282272273","49.3327512832038","49.3744030799471","49.4118997062476","49.4381654434277","49.4444950822356","49.4260245107441","49.3788197758392","49.3071816687479","49.2247012468679","49.1510194541113","49.1007044300021","49.0795593467797","49.0831251671448","49.1033586867441","",
"Spain","ESP","Population, male","SP.POP.TOTL.MA.IN","14792379","14940488","15087344","15227925","15386926","15561395","15727548","15927887","16143344","16309987","16500396","16710357","16907151","17107036","17306924","17506300","17702606","17895155","18076568","18243527","18395939","18530960","18644790","18736385","18813010","18878064","18929410","18971848","19004565","19026945","19039810","19083030","19172769","19270246","19362165","19450213","19536222","19625533","19716936","19810123","19915055","20072613","20378968","20772551","21155313","21535302","21920911","22347423","22718867","22923925","23021109","23080992","23062475","22948578","22845827","22804740","22813931","22869416","22942930","",
"Spain","ESP","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.4287336337415","51.3960556010238","51.3678037101605","51.3432765450373","51.3213601511176","51.3010800169413","51.2825528705951","51.2654499224357","51.2479130599238","51.2276522027466","51.2032390512632","51.1742698897785","51.1417128098085","51.1073133118519","51.0735309227097","51.0421466916356","51.0136189715793","50.9878044889146","50.965366168687","50.9468285740345","50.932601556573","50.922585840165","50.916694264381","50.9152819466175","50.9187802098878","50.9272066981385","50.9405342046819","50.9578947125222","50.9773920157046","50.9965462681329","51.0133225095405","51.0269311386696","51.0370214782467","51.0426110607434","51.0427273732864","51.0366808719129","51.0245818971689","51.0064596516183","50.9815626313615","50.9491064424225","50.9092830830909","50.8631326505924","50.8129337038172","50.7615293338378","50.7120717727727","50.6672487167962","50.6255969200529","50.5881002937524","50.5618345565723","50.5555049177644","50.5739754892559","50.6211802241608","50.6928183312521","50.7752987531321","50.8489805458887","50.8992955699979","50.9204406532203","50.9168748328552","50.8966413132559","",
